decision threshold,0.39180068937872,max,360.9463275973297,min,-14.247601350886129
section_02_source_test_normal_0000_vel_14_f-n_B.wav,6.737274762275169,1
section_02_source_test_normal_0001_vel_6_f-n_B.wav,8.042228385815156,1
section_02_source_test_normal_0002_vel_14_f-n_A.wav,7.256017210554827,1
section_02_source_test_normal_0003_vel_6_f-n_B.wav,9.207959227460494,1
section_02_source_test_normal_0004_vel_6_f-n_A.wav,4.191249659441119,1
section_02_source_test_normal_0005_vel_14_f-n_B.wav,7.059025254235079,1
section_02_source_test_normal_0006_vel_6_f-n_B.wav,8.987019038207197,1
section_02_source_test_normal_0007_vel_14_f-n_B.wav,7.248789370703426,1
section_02_source_test_normal_0008_vel_14_f-n_B.wav,7.590500232717033,1
section_02_source_test_normal_0009_vel_14_f-n_A.wav,7.777768385479219,1
section_02_source_test_normal_0010_vel_14_f-n_A.wav,7.56780884616565,1
section_02_source_test_normal_0011_vel_14_f-n_A.wav,8.85907373789028,1
section_02_source_test_normal_0012_vel_14_f-n_B.wav,6.472994774762079,1
section_02_source_test_normal_0013_vel_14_f-n_B.wav,8.072013247505625,1
section_02_source_test_normal_0014_vel_14_f-n_B.wav,7.094840149635918,1
section_02_source_test_normal_0015_vel_6_f-n_A.wav,7.94697306675647,1
section_02_source_test_normal_0016_vel_14_f-n_B.wav,7.553214749176439,1
section_02_source_test_normal_0017_vel_6_f-n_A.wav,8.076054430413839,1
section_02_source_test_normal_0018_vel_6_f-n_A.wav,7.946486345077966,1
section_02_source_test_normal_0019_vel_6_f-n_B.wav,4.044624440163322,1
section_02_source_test_normal_0020_vel_6_f-n_B.wav,7.844603064581982,1
section_02_source_test_normal_0021_vel_6_f-n_B.wav,10.486756387328063,1
section_02_source_test_normal_0022_vel_14_f-n_B.wav,6.820624006628767,1
section_02_source_test_normal_0023_vel_14_f-n_B.wav,7.282602520367948,1
section_02_source_test_normal_0024_vel_6_f-n_B.wav,9.382485162033163,1
section_02_source_test_normal_0025_vel_6_f-n_A.wav,9.081008745514032,1
section_02_source_test_normal_0026_vel_14_f-n_A.wav,7.305525628087236,1
section_02_source_test_normal_0027_vel_6_f-n_A.wav,8.089307719150865,1
section_02_source_test_normal_0028_vel_6_f-n_A.wav,7.432915508928882,1
section_02_source_test_normal_0029_vel_6_f-n_A.wav,7.810963584460045,1
section_02_source_test_normal_0030_vel_6_f-n_B.wav,8.3289901514494,1
section_02_source_test_normal_0031_vel_6_f-n_A.wav,5.598738204745717,1
section_02_source_test_normal_0032_vel_14_f-n_A.wav,7.4854711679320065,1
section_02_source_test_normal_0033_vel_6_f-n_B.wav,8.777756485659596,1
section_02_source_test_normal_0034_vel_6_f-n_A.wav,8.065403148938941,1
section_02_source_test_normal_0035_vel_6_f-n_B.wav,10.536139509097032,1
section_02_source_test_normal_0036_vel_14_f-n_A.wav,4.07670726086534,1
section_02_source_test_normal_0037_vel_14_f-n_A.wav,7.4370854549938805,1
section_02_source_test_normal_0038_vel_6_f-n_B.wav,8.012236168157115,1
section_02_source_test_normal_0039_vel_14_f-n_A.wav,5.622462666994403,1
section_02_source_test_normal_0040_vel_6_f-n_A.wav,6.622371860205662,1
section_02_source_test_normal_0041_vel_6_f-n_A.wav,4.160298808604846,1
section_02_source_test_normal_0042_vel_6_f-n_B.wav,8.625941216761966,1
section_02_source_test_normal_0043_vel_14_f-n_A.wav,7.360326225059994,1
section_02_source_test_normal_0044_vel_14_f-n_B.wav,8.852114481060386,1
section_02_source_test_normal_0045_vel_14_f-n_A.wav,7.473601017461224,1
section_02_source_test_normal_0046_vel_6_f-n_A.wav,7.686941655526665,1
section_02_source_test_normal_0047_vel_14_f-n_B.wav,8.625221513736442,1
section_02_source_test_normal_0048_vel_14_f-n_A.wav,6.9676540462906775,1
section_02_source_test_normal_0049_vel_14_f-n_B.wav,8.203066120850846,1
